sheet	row	orderNo	packName	packCount	unitPrice	ruleUnit	status	pricingRule
外科门诊	27	1609606	手术包-8件	1	26.4	26.4	warning	special_only 未命中特色规则
外科门诊	28	1610186	蚊式-1/Z1026	1	4.8	4.8	warning	special_only 未命中特色规则
外科门诊	29	1610186	消毒缸-4/W9050	1	13.2	13.2	warning	special_only 未命中特色规则
外科门诊	30	1610617	大直钳-1/Z1035	1	4.8	4.8	warning	special_only 未命中特色规则
外科门诊	31	1610617	蚊式-1/Z1026	1	4.8	4.8	warning	special_only 未命中特色规则
外科门诊	32	1610967	手术包-10件（80*80布）	1	33.0	33.0	warning	special_only 未命中特色规则
外科门诊	33	1611360	消毒缸-4/W9050	1	13.2	13.2	warning	special_only 未命中特色规则
外科门诊	34	1611844	蚊式-1/Z1026	2	4.8	4.8	warning	special_only 未命中特色规则
外科门诊	35	1612185	消毒缸-4/W9050	1	13.2	13.2	warning	special_only 未命中特色规则
外科门诊	36	1613005	消毒缸-3/ZW7050	1	9.9	9.9	warning	special_only 未命中特色规则
妇科病房	9	1605147	大镊子-1/Z7534	1	4.8	4.8	warning	special_only 未命中特色规则
妇科病房	10	1605147	消毒缸-5/w9050	1	16.5	16.5	warning	special_only 未命中特色规则
妇科病房	11	1605535	大镊子-1/Z7534	1	4.8	4.8	warning	special_only 未命中特色规则
妇科病房	12	1606061	消毒缸-5/w9050	1	16.5	16.5	warning	special_only 未命中特色规则
妇科病房	13	1606171	大镊子-1/Z7534	1	4.8	4.8	warning	special_only 未命中特色规则
妇科病房	14	1606171	剪刀-1/Z1029	2	4.8	4.8	warning	special_only 未命中特色规则
妇科病房	15	1606171	止血钳-1/Z1029	2	4.8	4.8	warning	special_only 未命中特色规则
妇科病房	16	1606440	大镊子-1/Z7534	2	4.8	4.8	warning	special_only 未命中特色规则
妇科病房	17	1606850	大镊子-1/Z7534	1	4.8	4.8	warning	special_only 未命中特色规则
妇科病房	18	1606850	止血钳-1/Z1029	1	4.8	4.8	warning	special_only 未命中特色规则
妇科病房	19	1607207	大镊子-1/Z7534	1	4.8	4.8	warning	special_only 未命中特色规则
妇科病房	20	1607207	消毒缸-5/w9050	1	16.5	16.5	warning	special_only 未命中特色规则
妇科病房	21	1607572	大镊子-1/Z7534	1	4.8	4.8	warning	special_only 未命中特色规则
妇科病房	22	1607572	大弯-1/z1029	1	4.8	4.8	warning	special_only 未命中特色规则
