sheet	row	orderNo	packName	packCount	unitPrice	ruleUnit	status	pricingRule
急诊	36	1615198	换药缸-1/Z2530	3	11.2	11.2	warning	special_only 未命中特色规则
急诊	37	1615198	剪刀-1/Z1026	4	5.6	5.6	warning	special_only 未命中特色规则
急诊	38	1615198	止血钳-1/Z1029	2	5.6	5.6	warning	special_only 未命中特色规则
急诊	39	1615198	小外伤包	4	30.8	30.8	warning	special_only 未命中特色规则
急诊	40	1616410	换药缸-1/Z2530	1	11.2	11.2	warning	special_only 未命中特色规则
急诊	41	1616410	肌钩-1/Z7526	1	5.6	5.6	warning	special_only 未命中特色规则
急诊	42	1616410	剪刀-1/Z1026	6	5.6	5.6	warning	special_only 未命中特色规则
急诊	43	1616410	镊子-1/Z7526	1	5.6	5.6	warning	special_only 未命中特色规则
急诊	44	1616410	止血钳-1/Z1029	12	5.6	5.6	warning	special_only 未命中特色规则
急诊	45	1616410	大外伤包	1	42.35	42.35	warning	special_only 未命中特色规则
手术室	9	1608334	动脉瘤包-6件	1	26.95	26.95	warning	special_only 未命中特色规则
手术室	10	1608334	开颅包（二）	1	107.8	107.8	warning	special_only 未命中特色规则
手术室	11	1608334	开颅包（一）	1	157.85	157.85	warning	special_only 未命中特色规则
手术室	12	1608334	腔包	4	130.9	130.9	warning	special_only 未命中特色规则
手术室	14	1608334	动力系统-3件（筐1）/w1205060	1	15.4	15.4	warning	special_only 未命中特色规则
手术室	15	1608334	扳手-1/Z1026	2	5.6	5.6	warning	special_only 未命中特色规则
手术室	16	1608334	成人头钉-3/双保Z7520	1	13.3	13.3	warning	special_only 未命中特色规则
手术室	17	1608334	垂体磨钻-1/Z1029	2	5.6	5.6	warning	special_only 未命中特色规则
手术室	18	1608334	动脉瘤夹17-001-35/双Z7520	1	7.35	7.35	warning	special_only 未命中特色规则
手术室	19	1608334	动脉瘤夹17-001-38/双Z7520	1	7.35	7.35	warning	special_only 未命中特色规则
手术室	20	1608334	动脉瘤夹FT176T/双Z7520	1	7.35	7.35	warning	special_only 未命中特色规则
手术室	21	1608334	动脉瘤夹FT7427/双Z7520	1	7.35	7.35	warning	special_only 未命中特色规则
手术室	22	1608334	骨膜剥离子（双头）-1/双/Z1026	1	7.7	7.7	warning	special_only 未命中特色规则
手术室	23	1608334	换药碗-2/Z2530	1	11.55	11.55	warning	special_only 未命中特色规则
手术室	24	1608334	卵圆钳-1/Z1535	1	7.7	7.7	warning	special_only 未命中特色规则
手术室	25	1608334	螺丝刀-1/保Z1029	1	5.6	5.6	warning	special_only 未命中特色规则
手术室	26	1608334	脑吸引管2.5带芯-1/保Z7526	1	5.6	5.6	warning	special_only 未命中特色规则
手术室	27	1608334	显微持针器-1/Z1029	1	5.6	5.6	warning	special_only 未命中特色规则
手术室	28	1608334	显微剪刀直-1/保Z7526	1	5.6	5.6	warning	special_only 未命中特色规则
手术室	29	1608334	粘膜剥离子-1/保Z7534	1	5.6	5.6	warning	special_only 未命中特色规则
手术室	30	1608334	直角钩-1/Z7530	1	5.6	5.6	warning	special_only 未命中特色规则
手术室	31	1608334	阻断夹-1/双Z7520	1	7.35	7.35	warning	special_only 未命中特色规则
手术室	32	1608334	钻头-1/保Z7530	2	5.6	5.6	warning	special_only 未命中特色规则
